timestamp,zone_id,orders,hour,dayofweek,is_weekend
2024-01-02 05:00:00,2,7,5,1,False
2024-01-02 05:00:00,3,4,5,1,False
2024-01-02 05:00:00,4,2,5,1,False
2024-01-02 06:00:00,1,4,6,1,False
2024-01-02 06:00:00,2,1,6,1,False
2024-01-02 06:00:00,3,5,6,1,False
2024-01-02 06:00:00,4,3,6,1,False
2024-01-02 07:00:00,0,12,7,1,False
2024-01-02 07:00:00,1,8,7,1,False
2024-01-02 07:00:00,2,14,7,1,False
2024-01-02 07:00:00,3,7,7,1,False
2024-01-02 07:00:00,4,4,7,1,False
2024-01-02 08:00:00,0,2,8,1,False
2024-01-02 08:00:00,1,7,8,1,False
2024-01-02 08:00:00,2,6,8,1,False
2024-01-02 08:00:00,3,4,8,1,False
2024-01-02 08:00:00,4,7,8,1,False
2024-01-02 09:00:00,0,6,9,1,False
2024-01-02 09:00:00,1,9,9,1,False
2024-01-02 09:00:00,2,8,9,1,False
2024-01-02 09:00:00,3,7,9,1,False
2024-01-02 09:00:00,4,4,9,1,False
2024-01-02 10:00:00,0,1,10,1,False
2024-01-02 10:00:00,1,4,10,1,False
2024-01-02 10:00:00,2,3,10,1,False
2024-01-02 10:00:00,3,6,10,1,False
2024-01-02 10:00:00,4,4,10,1,False
2024-01-02 11:00:00,0,3,11,1,False
2024-01-02 11:00:00,1,1,11,1,False
2024-01-02 11:00:00,2,6,11,1,False
2024-01-02 11:00:00,3,5,11,1,False
2024-01-02 11:00:00,4,3,11,1,False
2024-01-02 12:00:00,0,5,12,1,False
2024-01-02 12:00:00,1,4,12,1,False
2024-01-02 12:00:00,2,1,12,1,False
2024-01-02 12:00:00,3,3,12,1,False
2024-01-02 12:00:00,4,2,12,1,False
2024-01-02 13:00:00,0,1,13,1,False
2024-01-02 13:00:00,1,3,13,1,False
2024-01-02 13:00:00,2,2,13,1,False
2024-01-02 13:00:00,3,3,13,1,False
2024-01-02 13:00:00,4,3,13,1,False
2024-01-02 14:00:00,0,4,14,1,False
2024-01-02 14:00:00,1,1,14,1,False
2024-01-02 14:00:00,2,3,14,1,False
2024-01-02 14:00:00,3,4,14,1,False
2024-01-02 14:00:00,4,3,14,1,False
2024-01-02 15:00:00,1,2,15,1,False
2024-01-02 15:00:00,2,3,15,1,False
2024-01-02 15:00:00,3,4,15,1,False
2024-01-02 15:00:00,4,1,15,1,False
2024-01-02 16:00:00,0,13,16,1,False
2024-01-02 16:00:00,1,9,16,1,False
2024-01-02 16:00:00,2,9,16,1,False
2024-01-02 16:00:00,3,9,16,1,False
2024-01-02 16:00:00,4,10,16,1,False
2024-01-02 17:00:00,0,6,17,1,False
2024-01-02 17:00:00,1,11,17,1,False
2024-01-02 17:00:00,2,3,17,1,False
2024-01-02 17:00:00,3,6,17,1,False
2024-01-02 17:00:00,4,6,17,1,False
2024-01-02 18:00:00,0,7,18,1,False
2024-01-02 18:00:00,1,9,18,1,False
2024-01-02 18:00:00,2,5,18,1,False
2024-01-02 18:00:00,3,9,18,1,False
2024-01-02 18:00:00,4,9,18,1,False
2024-01-02 19:00:00,0,5,19,1,False
2024-01-02 19:00:00,1,5,19,1,False
2024-01-02 19:00:00,2,6,19,1,False
2024-01-02 19:00:00,3,2,19,1,False
2024-01-02 19:00:00,4,4,19,1,False
2024-01-02 20:00:00,0,3,20,1,False
2024-01-02 20:00:00,1,1,20,1,False
2024-01-02 20:00:00,2,1,20,1,False
2024-01-02 20:00:00,3,2,20,1,False
2024-01-02 20:00:00,4,3,20,1,False
2024-01-02 21:00:00,0,3,21,1,False
2024-01-02 21:00:00,1,4,21,1,False
2024-01-02 21:00:00,2,1,21,1,False
2024-01-02 21:00:00,4,2,21,1,False
2024-01-02 22:00:00,0,1,22,1,False
2024-01-02 22:00:00,1,4,22,1,False
2024-01-02 22:00:00,2,1,22,1,False
2024-01-02 22:00:00,3,1,22,1,False
2024-01-02 22:00:00,4,3,22,1,False
2024-01-02 23:00:00,0,1,23,1,False
2024-01-02 23:00:00,1,3,23,1,False
2024-01-02 23:00:00,2,4,23,1,False
2024-01-02 23:00:00,3,3,23,1,False
2024-01-03 00:00:00,1,3,0,2,False
2024-01-03 00:00:00,2,3,0,2,False
2024-01-03 00:00:00,3,5,0,2,False
2024-01-03 00:00:00,4,5,0,2,False
2024-01-03 01:00:00,0,2,1,2,False
2024-01-03 01:00:00,1,1,1,2,False
2024-01-03 01:00:00,2,6,1,2,False
2024-01-03 01:00:00,3,3,1,2,False
2024-01-03 01:00:00,4,1,1,2,False
2024-01-03 02:00:00,1,4,2,2,False
2024-01-03 02:00:00,2,4,2,2,False
2024-01-03 02:00:00,3,4,2,2,False
2024-01-03 02:00:00,4,3,2,2,False
2024-01-03 03:00:00,0,4,3,2,False
2024-01-03 03:00:00,1,3,3,2,False
2024-01-03 03:00:00,2,1,3,2,False
2024-01-03 03:00:00,3,6,3,2,False
2024-01-03 03:00:00,4,2,3,2,False
2024-01-03 04:00:00,0,2,4,2,False
2024-01-03 04:00:00,1,7,4,2,False
2024-01-03 04:00:00,2,1,4,2,False
2024-01-03 04:00:00,3,2,4,2,False
2024-01-03 04:00:00,4,1,4,2,False
2024-01-03 05:00:00,0,1,5,2,False
2024-01-03 05:00:00,1,2,5,2,False
2024-01-03 05:00:00,2,1,5,2,False
2024-01-03 05:00:00,3,5,5,2,False
2024-01-03 05:00:00,4,6,5,2,False
2024-01-03 06:00:00,0,7,6,2,False
2024-01-03 06:00:00,1,3,6,2,False
2024-01-03 06:00:00,2,3,6,2,False
2024-01-03 06:00:00,3,1,6,2,False
2024-01-03 06:00:00,4,4,6,2,False
2024-01-03 07:00:00,0,4,7,2,False
2024-01-03 07:00:00,1,7,7,2,False
2024-01-03 07:00:00,2,7,7,2,False
2024-01-03 07:00:00,3,7,7,2,False
2024-01-03 07:00:00,4,10,7,2,False
2024-01-03 08:00:00,0,11,8,2,False
2024-01-03 08:00:00,1,7,8,2,False
2024-01-03 08:00:00,2,11,8,2,False
2024-01-03 08:00:00,3,4,8,2,False
2024-01-03 08:00:00,4,8,8,2,False
2024-01-03 09:00:00,0,5,9,2,False
2024-01-03 09:00:00,1,10,9,2,False
2024-01-03 09:00:00,2,8,9,2,False
2024-01-03 09:00:00,3,7,9,2,False
2024-01-03 09:00:00,4,7,9,2,False
2024-01-03 10:00:00,0,4,10,2,False
2024-01-03 10:00:00,1,4,10,2,False
2024-01-03 10:00:00,2,1,10,2,False
2024-01-03 10:00:00,3,5,10,2,False
2024-01-03 10:00:00,4,1,10,2,False
2024-01-03 11:00:00,0,3,11,2,False
2024-01-03 11:00:00,1,1,11,2,False
2024-01-03 11:00:00,2,6,11,2,False
2024-01-03 11:00:00,3,4,11,2,False
2024-01-03 11:00:00,4,1,11,2,False
2024-01-03 12:00:00,0,5,12,2,False
2024-01-03 12:00:00,1,2,12,2,False
2024-01-03 12:00:00,2,4,12,2,False
2024-01-03 12:00:00,3,2,12,2,False
2024-01-03 12:00:00,4,1,12,2,False
2024-01-03 13:00:00,2,4,13,2,False
2024-01-03 13:00:00,3,4,13,2,False
2024-01-03 13:00:00,4,4,13,2,False
2024-01-03 14:00:00,1,4,14,2,False
2024-01-03 14:00:00,3,1,14,2,False
2024-01-03 14:00:00,4,1,14,2,False
2024-01-03 15:00:00,0,4,15,2,False
2024-01-03 15:00:00,1,4,15,2,False
2024-01-03 15:00:00,3,5,15,2,False
2024-01-03 15:00:00,4,1,15,2,False
2024-01-03 16:00:00,0,7,16,2,False
2024-01-03 16:00:00,1,13,16,2,False
2024-01-03 16:00:00,2,12,16,2,False
2024-01-03 16:00:00,3,8,16,2,False
2024-01-03 16:00:00,4,3,16,2,False
2024-01-03 17:00:00,0,7,17,2,False
2024-01-03 17:00:00,1,6,17,2,False
2024-01-03 17:00:00,2,8,17,2,False
2024-01-03 17:00:00,3,10,17,2,False
2024-01-03 17:00:00,4,4,17,2,False
2024-01-03 18:00:00,0,6,18,2,False
2024-01-03 18:00:00,1,13,18,2,False
2024-01-03 18:00:00,2,7,18,2,False
2024-01-03 18:00:00,3,9,18,2,False
2024-01-03 18:00:00,4,5,18,2,False
2024-01-03 19:00:00,0,3,19,2,False
2024-01-03 19:00:00,1,1,19,2,False
2024-01-03 19:00:00,2,3,19,2,False
2024-01-03 19:00:00,3,3,19,2,False
2024-01-03 20:00:00,0,3,20,2,False
2024-01-03 20:00:00,1,3,20,2,False
2024-01-03 20:00:00,2,5,20,2,False
2024-01-03 20:00:00,3,1,20,2,False
2024-01-03 20:00:00,4,3,20,2,False
2024-01-03 21:00:00,1,2,21,2,False
2024-01-03 21:00:00,3,3,21,2,False
2024-01-03 21:00:00,4,6,21,2,False
2024-01-03 22:00:00,1,4,22,2,False
2024-01-03 22:00:00,2,2,22,2,False
2024-01-03 22:00:00,3,5,22,2,False
2024-01-03 22:00:00,4,2,22,2,False
2024-01-03 23:00:00,1,3,23,2,False
2024-01-03 23:00:00,2,4,23,2,False
2024-01-03 23:00:00,3,3,23,2,False
2024-01-03 23:00:00,4,3,23,2,False
2024-01-04 00:00:00,0,1,0,3,False
2024-01-04 00:00:00,1,2,0,3,False
2024-01-04 00:00:00,2,1,0,3,False
2024-01-04 00:00:00,3,1,0,3,False
2024-01-04 00:00:00,4,5,0,3,False
2024-01-04 01:00:00,0,4,1,3,False
2024-01-04 01:00:00,1,2,1,3,False
2024-01-04 01:00:00,2,3,1,3,False
2024-01-04 01:00:00,3,7,1,3,False
2024-01-04 01:00:00,4,1,1,3,False
2024-01-04 02:00:00,0,3,2,3,False
2024-01-04 02:00:00,1,5,2,3,False
2024-01-04 02:00:00,2,3,2,3,False
2024-01-04 02:00:00,3,5,2,3,False
2024-01-04 02:00:00,4,1,2,3,False
2024-01-04 03:00:00,0,3,3,3,False
2024-01-04 03:00:00,1,3,3,3,False
2024-01-04 03:00:00,2,4,3,3,False
2024-01-04 03:00:00,3,3,3,3,False
2024-01-04 03:00:00,4,2,3,3,False
2024-01-04 04:00:00,0,4,4,3,False
2024-01-04 04:00:00,1,1,4,3,False
2024-01-04 04:00:00,2,8,4,3,False
2024-01-04 04:00:00,3,8,4,3,False
2024-01-04 04:00:00,4,3,4,3,False
2024-01-04 05:00:00,0,1,5,3,False
2024-01-04 05:00:00,1,4,5,3,False
2024-01-04 05:00:00,2,6,5,3,False
2024-01-04 05:00:00,3,2,5,3,False
2024-01-04 05:00:00,4,2,5,3,False
2024-01-04 06:00:00,1,2,6,3,False
2024-01-04 06:00:00,2,5,6,3,False
2024-01-04 06:00:00,3,6,6,3,False
2024-01-04 07:00:00,0,6,7,3,False
2024-01-04 07:00:00,1,8,7,3,False
2024-01-04 07:00:00,2,4,7,3,False
2024-01-04 07:00:00,3,8,7,3,False
2024-01-04 07:00:00,4,3,7,3,False
2024-01-04 08:00:00,0,7,8,3,False
2024-01-04 08:00:00,1,4,8,3,False
2024-01-04 08:00:00,2,2,8,3,False
2024-01-04 08:00:00,3,8,8,3,False
2024-01-04 08:00:00,4,8,8,3,False
2024-01-04 09:00:00,0,6,9,3,False
2024-01-04 09:00:00,1,8,9,3,False
2024-01-04 09:00:00,2,7,9,3,False
2024-01-04 09:00:00,3,8,9,3,False
2024-01-04 09:00:00,4,7,9,3,False
2024-01-04 10:00:00,0,2,10,3,False
2024-01-04 10:00:00,1,1,10,3,False
2024-01-04 10:00:00,2,4,10,3,False
2024-01-04 10:00:00,3,4,10,3,False
2024-01-04 10:00:00,4,2,10,3,False
2024-01-04 11:00:00,0,5,11,3,False
2024-01-04 11:00:00,1,5,11,3,False
2024-01-04 11:00:00,2,4,11,3,False
2024-01-04 11:00:00,3,4,11,3,False
2024-01-04 11:00:00,4,2,11,3,False
2024-01-04 12:00:00,0,1,12,3,False
2024-01-04 12:00:00,1,2,12,3,False
2024-01-04 12:00:00,2,4,12,3,False
2024-01-04 12:00:00,3,5,12,3,False
2024-01-04 12:00:00,4,4,12,3,False
2024-01-04 13:00:00,0,4,13,3,False
2024-01-04 13:00:00,1,3,13,3,False
2024-01-04 13:00:00,2,1,13,3,False
2024-01-04 13:00:00,3,3,13,3,False
2024-01-04 13:00:00,4,4,13,3,False
2024-01-04 14:00:00,0,5,14,3,False
2024-01-04 14:00:00,1,3,14,3,False
2024-01-04 14:00:00,2,5,14,3,False
2024-01-04 14:00:00,3,1,14,3,False
2024-01-04 14:00:00,4,5,14,3,False
2024-01-04 15:00:00,0,3,15,3,False
2024-01-04 15:00:00,1,5,15,3,False
2024-01-04 15:00:00,2,2,15,3,False
2024-01-04 15:00:00,3,1,15,3,False
2024-01-04 15:00:00,4,2,15,3,False
2024-01-04 16:00:00,0,8,16,3,False
2024-01-04 16:00:00,1,5,16,3,False
2024-01-04 16:00:00,2,17,16,3,False
2024-01-04 16:00:00,3,3,16,3,False
2024-01-04 16:00:00,4,4,16,3,False
2024-01-04 17:00:00,0,4,17,3,False
2024-01-04 17:00:00,1,6,17,3,False
2024-01-04 17:00:00,2,8,17,3,False
2024-01-04 17:00:00,3,11,17,3,False
2024-01-04 17:00:00,4,9,17,3,False
2024-01-04 18:00:00,0,9,18,3,False
2024-01-04 18:00:00,1,10,18,3,False
2024-01-04 18:00:00,2,6,18,3,False
2024-01-04 18:00:00,3,2,18,3,False
2024-01-04 18:00:00,4,11,18,3,False
2024-01-04 19:00:00,0,4,19,3,False
2024-01-04 19:00:00,1,2,19,3,False
2024-01-04 19:00:00,2,4,19,3,False
2024-01-04 19:00:00,3,3,19,3,False
2024-01-04 19:00:00,4,2,19,3,False
2024-01-04 20:00:00,0,2,20,3,False
2024-01-04 20:00:00,2,2,20,3,False
2024-01-04 20:00:00,3,7,20,3,False
2024-01-04 20:00:00,4,1,20,3,False
2024-01-04 21:00:00,0,7,21,3,False
2024-01-04 21:00:00,1,5,21,3,False
2024-01-04 21:00:00,2,5,21,3,False
2024-01-04 21:00:00,3,1,21,3,False
2024-01-04 21:00:00,4,1,21,3,False
2024-01-04 22:00:00,0,3,22,3,False
2024-01-04 22:00:00,1,3,22,3,False
2024-01-04 22:00:00,2,2,22,3,False
2024-01-04 22:00:00,3,3,22,3,False
2024-01-04 22:00:00,4,3,22,3,False
2024-01-04 23:00:00,0,2,23,3,False
2024-01-04 23:00:00,1,2,23,3,False
2024-01-04 23:00:00,2,3,23,3,False
2024-01-04 23:00:00,3,5,23,3,False
2024-01-04 23:00:00,4,2,23,3,False
2024-01-05 00:00:00,0,5,0,4,False
2024-01-05 00:00:00,1,7,0,4,False
2024-01-05 00:00:00,2,2,0,4,False
2024-01-05 00:00:00,3,5,0,4,False
2024-01-05 00:00:00,4,2,0,4,False
2024-01-05 01:00:00,0,4,1,4,False
2024-01-05 01:00:00,1,2,1,4,False
2024-01-05 01:00:00,2,4,1,4,False
2024-01-05 01:00:00,3,2,1,4,False
2024-01-05 01:00:00,4,1,1,4,False
2024-01-05 02:00:00,0,1,2,4,False
2024-01-05 02:00:00,1,3,2,4,False
2024-01-05 02:00:00,2,3,2,4,False
2024-01-05 02:00:00,4,3,2,4,False
2024-01-05 03:00:00,0,1,3,4,False
2024-01-05 03:00:00,1,6,3,4,False
2024-01-05 03:00:00,2,4,3,4,False
2024-01-05 03:00:00,3,6,3,4,False
2024-01-05 03:00:00,4,3,3,4,False
2024-01-05 04:00:00,1,3,4,4,False
2024-01-05 04:00:00,2,4,4,4,False
2024-01-05 04:00:00,3,5,4,4,False
2024-01-05 04:00:00,4,2,4,4,False
2024-01-05 05:00:00,0,2,5,4,False
2024-01-05 05:00:00,1,3,5,4,False
2024-01-05 05:00:00,2,4,5,4,False
2024-01-05 05:00:00,3,2,5,4,False
2024-01-05 05:00:00,4,3,5,4,False
2024-01-05 06:00:00,0,3,6,4,False
2024-01-05 06:00:00,1,2,6,4,False
2024-01-05 06:00:00,2,2,6,4,False
2024-01-05 06:00:00,3,3,6,4,False
2024-01-05 06:00:00,4,2,6,4,False
2024-01-05 07:00:00,0,7,7,4,False
2024-01-05 07:00:00,1,3,7,4,False
2024-01-05 07:00:00,2,4,7,4,False
2024-01-05 07:00:00,3,6,7,4,False
2024-01-05 07:00:00,4,8,7,4,False
2024-01-05 08:00:00,0,7,8,4,False
2024-01-05 08:00:00,1,7,8,4,False
2024-01-05 08:00:00,2,9,8,4,False
2024-01-05 08:00:00,3,4,8,4,False
2024-01-05 08:00:00,4,8,8,4,False
2024-01-05 09:00:00,0,3,9,4,False
2024-01-05 09:00:00,1,9,9,4,False
2024-01-05 09:00:00,2,8,9,4,False
2024-01-05 09:00:00,3,4,9,4,False
2024-01-05 09:00:00,4,10,9,4,False
2024-01-05 10:00:00,0,2,10,4,False
2024-01-05 10:00:00,2,3,10,4,False
2024-01-05 10:00:00,3,1,10,4,False
2024-01-05 10:00:00,4,3,10,4,False
2024-01-05 11:00:00,0,3,11,4,False
2024-01-05 11:00:00,1,2,11,4,False
2024-01-05 11:00:00,2,1,11,4,False
2024-01-05 11:00:00,3,3,11,4,False
2024-01-05 11:00:00,4,3,11,4,False
2024-01-05 12:00:00,0,3,12,4,False
2024-01-05 12:00:00,1,1,12,4,False
2024-01-05 12:00:00,2,2,12,4,False
2024-01-05 12:00:00,3,3,12,4,False
2024-01-05 12:00:00,4,4,12,4,False
2024-01-05 13:00:00,0,1,13,4,False
2024-01-05 13:00:00,1,5,13,4,False
2024-01-05 13:00:00,2,2,13,4,False
2024-01-05 13:00:00,3,2,13,4,False
2024-01-05 13:00:00,4,6,13,4,False
2024-01-05 14:00:00,0,1,14,4,False
2024-01-05 14:00:00,1,4,14,4,False
2024-01-05 14:00:00,2,4,14,4,False
2024-01-05 14:00:00,3,1,14,4,False
2024-01-05 14:00:00,4,2,14,4,False
2024-01-05 15:00:00,0,3,15,4,False
2024-01-05 15:00:00,1,2,15,4,False
2024-01-05 15:00:00,2,3,15,4,False
2024-01-05 15:00:00,3,1,15,4,False
2024-01-05 16:00:00,0,5,16,4,False
2024-01-05 16:00:00,1,10,16,4,False
2024-01-05 16:00:00,2,12,16,4,False
2024-01-05 16:00:00,3,11,16,4,False
2024-01-05 16:00:00,4,5,16,4,False
2024-01-05 17:00:00,0,4,17,4,False
2024-01-05 17:00:00,1,10,17,4,False
2024-01-05 17:00:00,2,9,17,4,False
2024-01-05 17:00:00,3,3,17,4,False
2024-01-05 17:00:00,4,5,17,4,False
2024-01-05 18:00:00,0,11,18,4,False
2024-01-05 18:00:00,1,10,18,4,False
2024-01-05 18:00:00,2,9,18,4,False
2024-01-05 18:00:00,3,5,18,4,False
2024-01-05 18:00:00,4,9,18,4,False
2024-01-05 19:00:00,0,3,19,4,False
2024-01-05 19:00:00,1,1,19,4,False
2024-01-05 19:00:00,2,3,19,4,False
2024-01-05 19:00:00,3,4,19,4,False
2024-01-05 19:00:00,4,6,19,4,False
2024-01-05 20:00:00,0,1,20,4,False
2024-01-05 20:00:00,1,1,20,4,False
2024-01-05 20:00:00,2,1,20,4,False
2024-01-05 20:00:00,3,5,20,4,False
2024-01-05 20:00:00,4,6,20,4,False
2024-01-05 21:00:00,0,3,21,4,False
2024-01-05 21:00:00,1,4,21,4,False
2024-01-05 21:00:00,2,2,21,4,False
2024-01-05 21:00:00,3,5,21,4,False
2024-01-05 21:00:00,4,1,21,4,False
2024-01-05 22:00:00,0,3,22,4,False
2024-01-05 22:00:00,2,3,22,4,False
2024-01-05 22:00:00,3,7,22,4,False
2024-01-05 22:00:00,4,2,22,4,False
2024-01-05 23:00:00,0,1,23,4,False
2024-01-05 23:00:00,1,3,23,4,False
2024-01-05 23:00:00,2,1,23,4,False
2024-01-05 23:00:00,3,4,23,4,False
2024-01-05 23:00:00,4,5,23,4,False
2024-01-06 00:00:00,0,6,0,5,True
2024-01-06 00:00:00,1,4,0,5,True
2024-01-06 00:00:00,2,1,0,5,True
2024-01-06 00:00:00,3,5,0,5,True
2024-01-06 01:00:00,0,3,1,5,True
2024-01-06 01:00:00,1,3,1,5,True
2024-01-06 01:00:00,2,3,1,5,True
2024-01-06 01:00:00,3,2,1,5,True
2024-01-06 01:00:00,4,4,1,5,True
2024-01-06 02:00:00,0,2,2,5,True
2024-01-06 02:00:00,1,1,2,5,True
2024-01-06 02:00:00,2,1,2,5,True
2024-01-06 02:00:00,3,2,2,5,True
2024-01-06 02:00:00,4,3,2,5,True
2024-01-06 03:00:00,0,1,3,5,True
2024-01-06 03:00:00,1,2,3,5,True
2024-01-06 03:00:00,2,7,3,5,True
2024-01-06 03:00:00,3,3,3,5,True
2024-01-06 03:00:00,4,4,3,5,True
2024-01-06 04:00:00,0,4,4,5,True
2024-01-06 04:00:00,1,6,4,5,True
2024-01-06 04:00:00,3,3,4,5,True
2024-01-06 04:00:00,4,2,4,5,True
2024-01-06 05:00:00,1,5,5,5,True
2024-01-06 05:00:00,2,4,5,5,True
2024-01-06 05:00:00,3,3,5,5,True
2024-01-06 05:00:00,4,3,5,5,True
2024-01-06 06:00:00,0,6,6,5,True
2024-01-06 06:00:00,1,1,6,5,True
2024-01-06 06:00:00,2,2,6,5,True
2024-01-06 06:00:00,3,4,6,5,True
2024-01-06 06:00:00,4,4,6,5,True
2024-01-06 07:00:00,0,10,7,5,True
2024-01-06 07:00:00,1,9,7,5,True
2024-01-06 07:00:00,2,7,7,5,True
2024-01-06 07:00:00,3,10,7,5,True
2024-01-06 07:00:00,4,3,7,5,True
