timestamp,zone_id,order_id,delivery_time_min,on_time
2024-01-01 18:00:00,4,O880476065,47.163926762327364,0
2024-01-01 18:00:00,4,O778390091,37.7361190369638,1
2024-01-01 18:00:00,4,O555032546,34.248367302301624,1
2024-01-01 18:00:00,4,O285599266,41.351415055151676,1
2024-01-01 18:00:00,4,O757844480,26.72977239299465,1
2024-01-01 18:00:00,4,O951749951,31.140350093547603,1
2024-01-01 18:00:00,4,O319859605,38.873349013064825,1
2024-01-01 19:00:00,1,O574488653,25.22013080705762,1
2024-01-01 19:00:00,1,O99065241,27.233157659203993,1
2024-01-01 19:00:00,1,O678029885,26.246518920871317,1
2024-01-01 19:00:00,1,O467423363,28.152716081315077,1
2024-01-01 19:00:00,1,O284312152,18.39598819105228,1
2024-01-01 19:00:00,1,O546322156,31.39072401086078,1
2024-01-01 19:00:00,2,O810652222,22.58056872940386,1
2024-01-01 19:00:00,2,O11683982,25.288662312577372,1
2024-01-01 19:00:00,2,O332800992,21.996121122369182,1
2024-01-01 19:00:00,2,O997345944,23.562973896235192,1
2024-01-01 19:00:00,2,O452528272,26.145469680310395,1
2024-01-01 19:00:00,2,O642417888,28.675843570282858,1
2024-01-01 19:00:00,3,O983656551,29.506155430971887,1
2024-01-01 19:00:00,3,O533598130,27.162556429138586,1
2024-01-01 19:00:00,4,O716103155,22.021024446561224,1
2024-01-01 19:00:00,4,O189086734,26.84723223810795,1
2024-01-01 19:00:00,4,O552457838,26.201446732988636,1
2024-01-01 19:00:00,4,O515708572,25.29532557624255,1
2024-01-01 20:00:00,0,O878512323,27.67111652978378,1
2024-01-01 20:00:00,0,O300173909,18.62121214958577,1
2024-01-01 20:00:00,0,O919398209,14.865400348146661,1
2024-01-01 20:00:00,0,O53509641,30.949996107443067,1
2024-01-01 20:00:00,0,O544454266,24.34313104941889,1
2024-01-01 20:00:00,0,O19908425,27.07964254391987,1
2024-01-01 20:00:00,0,O395488096,20.662171665372753,1
2024-01-01 20:00:00,1,O889059180,31.311121060010663,1
2024-01-01 20:00:00,1,O547559639,26.75039608607829,1
2024-01-01 20:00:00,2,O93982380,24.102412012736043,1
2024-01-01 20:00:00,2,O945049729,26.428958581786432,1
2024-01-01 20:00:00,2,O52411802,16.291496971777935,1
2024-01-01 20:00:00,2,O606224478,26.86564498682849,1
2024-01-01 20:00:00,3,O976465029,32.434135991578714,1
2024-01-01 20:00:00,3,O647901895,26.576396409486172,1
2024-01-01 20:00:00,3,O745592854,25.930715047586837,1
2024-01-01 20:00:00,3,O910557998,23.414843821562066,1
2024-01-01 20:00:00,3,O162906457,30.41380807497663,1
2024-01-01 20:00:00,3,O847325485,31.15504655290321,1
2024-01-01 20:00:00,4,O25836512,22.84027982549139,1
2024-01-01 20:00:00,4,O77782638,26.793234290198914,1
2024-01-01 20:00:00,4,O971073127,26.16107218210359,1
2024-01-01 21:00:00,0,O327656027,27.00885586228475,1
2024-01-01 21:00:00,0,O534445854,21.136373471936487,1
2024-01-01 21:00:00,0,O458337657,30.713882125666718,1
2024-01-01 21:00:00,0,O296015752,27.826092239110363,1
2024-01-01 21:00:00,0,O747885557,31.012026784873516,1
2024-01-01 21:00:00,0,O332091442,19.42328064595648,1
2024-01-01 21:00:00,1,O710905177,19.717067127867335,1
2024-01-01 21:00:00,1,O381814381,35.296974947297166,1
2024-01-01 21:00:00,1,O800242083,30.73564645135764,1
2024-01-01 21:00:00,1,O535422133,20.924561733711098,1
2024-01-01 21:00:00,2,O463402894,29.340763056068454,1
2024-01-01 21:00:00,2,O639961748,22.670928887623095,1
2024-01-01 21:00:00,2,O555363758,16.50645237051543,1
2024-01-01 21:00:00,3,O227003827,14.498747181881926,1
2024-01-01 21:00:00,4,O487556697,24.89005582042323,1
2024-01-01 21:00:00,4,O729524298,32.804005784150455,1
2024-01-01 21:00:00,4,O742858533,32.6069404814291,1
2024-01-01 22:00:00,0,O964670378,31.300724774842816,1
2024-01-01 22:00:00,0,O141075386,29.150055532746553,1
2024-01-01 22:00:00,0,O869471083,26.58682330206071,1
2024-01-01 22:00:00,1,O145509876,30.75982044672799,1
2024-01-01 22:00:00,1,O708007767,14.94556823712909,1
2024-01-01 22:00:00,1,O264025248,29.948939594519416,1
2024-01-01 22:00:00,2,O702387668,19.394974206497203,1
2024-01-01 22:00:00,2,O65170480,20.43638473775034,1
2024-01-01 22:00:00,2,O764658630,28.479260797766212,1
2024-01-01 22:00:00,3,O213012806,29.643653434235375,1
2024-01-01 22:00:00,3,O409675520,21.951457872065944,1
2024-01-01 22:00:00,3,O257427167,28.23096480376109,1
2024-01-01 22:00:00,3,O288091276,27.814659674681202,1
2024-01-01 22:00:00,3,O632726493,23.44676365277154,1
2024-01-01 22:00:00,4,O818997532,25.769254302023487,1
2024-01-01 22:00:00,4,O536767792,35.40442024011746,1
2024-01-01 22:00:00,4,O156979628,23.592159859738867,1
